Property Type,HOA Dues,Year Built,Community,List Price,housingprice,Est. Mo. Payment,# Of Cars,High School,address,beds,baths,sqft,Heating,Cooling,# of Baths (Full),# of Baths (1/2),# of carpet,# of hardwood,Basement,Basement Description,Basement Sq. Ft.,Tax Annual Amount,# of Rooms
Single Family Residential,$59/month,2000,Tall Grass,,,, 3, Waubonsie Valley High School,3811 Tall Grass Dr 60564,4.0,4.5,"3,450"," Natural Gas, Forced Air", Central Air, 4, 1, 0, 2, Full, Finished,," $14,078.32", 11

Single Family Residential,,1986,West Wind,,,, 2,,602 S Whispering Hills Dr 60540,4.0,2.5,"2,720"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0, Partial," Unfinished,Crawl",," $10,628.70", 8

Single Family Residential,,2005,Naperville,,,, 3, Naperville North High School,111 S Ewing St 60540,5.0,4.5,"4,362", Natural Gas, Central Air, 4, 1, 18, 18, Full, Finished," 2,014"," $25,677.64", 14

Condo/Co-op,,2002,,,"$222,500",,,,2204 Waterleaf Ct 60564,,3,"1,240",,,,, 0, 0,,,,,

Condo/Co-op,,1999,,,"$220,000",,,,2607 Sheehan Ct 60564,,2,"1,240",,,,, 0, 0,,,,,

Townhouse,$360/month,1999,Stonewater,,"$260,000",, 2, Neuqua Valley High School,2925 Stonewater Dr 60564,3.0,2,"1,540", Natural Gas, Central Air, 2,, 0, 0,, None,," $4,843", 6

Single Family Residential,,1978,,,"$448,000",,,,1434 Kings Ct 60563,3.0,2.5,"3,195",,,,, 0, 0,,,,, 7

Single Family Residential,,1985,,,"$625,000",,,,1443 Terrance Dr 60565,,2.5,"2,977",,,,, 0, 0,,,,,

Single Family Residential,,1978,,,"$450,000",,,,1443 Foxhill Rd 60563,,2.5,"2,206",,,,, 0, 0,,,,,

Townhouse,$265/month,1985,Naperville,,,, 1, Metea Valley High School,1352 Queensgreen Cir 60563,2.0,2.5,"1,297"," Natural Gas, Forced Air", Central Air, 2, 1, 8, 0,, None,," $3,607.20", 5

Single Family Residential,$87/month,1992,White Eagle,,,, 3, Waubonsie Valley High School,3635 Monarch Cir 60564,5.0,3.5,"3,283"," Natural Gas, Forced Air", Central Air, 3, 1, 18, 14, Partial, Finished,," $12,909.48", 13

Other,,1998,,,"$420,000",,,,3468 Parliament Ln 60564,,2.5,"1,831",,,,, 0, 0,,,,,

Single Family Residential,,1985,Spring Hill,,,, 2, Naperville North High School,1232 Haverhill Cir 60563,3.0,1.5,"1,581"," Natural Gas, Forced Air", Central Air, 1, 1, 6, 0,, Slab,," $5,636", 7

Single Family Residential,,1978,,,"$315,000",,,,10360 S Brenner Ct 60564,3.0,2,"1,921",,,,, 0, 0,,,,, 7

Other,,2001,,,"$840,000",,,,605 Nanak Ct 60565,,3.5,"3,424",,,,, 0, 0,,,,,

Townhouse,$281/month,2016,Bauer Place,,,, 2, Naperville North High School,1451 N Charles Ave 60563,3.0,3,"2,422"," Natural Gas, Forced Air", Central Air, 2, 2, 2, 0,, None,," $9,273.22", 8

Single Family Residential,$16/month,1997,Harmony Grove,,"$550,000",, 3, Neuqua Valley High School,4643 Chokeberry Dr 60564,4.0,3.5,"2,892"," Natural Gas, Forced Air", Central Air, 3, 1, 2, 2," Full, English", Finished," 1,454"," $11,167.34", 8

Townhouse,$234/month,2005,Tall Grass,,"$340,000",, 2, Waubonsie Valley High School,3111 Saganashkee Ln 60564,4.0,3.5,"1,954"," Natural Gas, Forced Air", Central Air, 3, 1, 0, 2, Full, Finished, 743," $6,663.12", 9

Condo,$287/month,1981,Lisle,,"$219,500",, 1,,2757 Weeping Willow Dr 60532,2.0,1.5,"1,092"," Natural Gas, Forced Air", Central Air, 1, 1, 0, 0, Full, Partially Finished, 563," $4,344.58", 4

Single Family Residential,$50/month,1993,Ashbury,,,, 2, Neuqua Valley High School,3516 Falkner Dr 60564,5.0,2.5,"2,448", Natural Gas, Central Air, 2, 1, 0, 2, Full, Finished," 1,064"," $10,142.52", 9

Single Family Residential,$17/month,1993,High Meadow,,,, 2, Neuqua Valley High School,2115 High Meadow Rd 60564,5.0,4.5,"2,988"," Natural Gas, Forced Air", Central Air, 4, 1, 18, 4, Partial, Finished,," $11,344", 11

Condo,$280/month,1986,Jefferson West,,,, 2, Naperville North High School,1494 W Jefferson Ave 60540,2.0,1.5,992," Natural Gas, Forced Air", Central Air, 1, 1, 6, 0,, None,," $2,952.16", 5

Single Family Residential,,1976,Brookdale,,"$375,000",, 2, Metea Valley High School,1034 Langley Cir 60563,4.0,2.5,"2,034", Natural Gas, Central Air, 2, 1, 0, 0, Partial, Finished, 472," $8,631.38", 9

Condo,$418/month,1979,Cress Creek,,"$130,000",, 2, Naperville North High School,1049 W Ogden Ave 60563,2.0,2,"1,050"," Steam, Baseboard",, 2,, 0, 0,, None,," $2,184", 5

Condo,$369/month,1989,Naperville,,,, 2, Naperville North High School,451 Valley Dr 60563,2.0,2,"1,198", Natural Gas, Central Air, 2,, 2, 0,, None,," $3,208", 6

Single Family Residential,,1956,,,"$150,000",,,,446 Vest Ave 60563,2.0,1,980,,,,, 0, 0,,,,, 5

Single Family Residential,,1961,Naperville,,,, 2.5,,232 Tamarack Ave 60540,5.0,2.5,"2,400", Natural Gas, Central Air, 2, 1, 0, 2, Partial, Other,," $4,355", 9

Townhouse,$220/month,2021,Naperville Crossings,,"$470,000",, 2, Waubonsie Valley High School,2920 Reflection Dr 60564,3.0,3,"2,242"," Natural Gas, Forced Air", Central Air, 2, 2, 0, 4,, None,,, 7

Single Family Residential,,1965,Cress Creek,,"$570,000",, 2, Naperville North High School,824 Royal St George Dr 60563,4.0,2.5,"2,576"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 2, Partial, Finished, 640," $8,510.60", 10

Townhouse,$289/month,1998,Naperville,,,, 2,,2715 McHenry Ave 60563,2.0,1.5,, Forced Air, Central Air, 1, 1, 0, 0,, None,," $5,043.22", 5

Townhouse,$300/month,1987,Bennington,,"$347,000",, 2, Naperville North High School,615 Windham Ln 60563,2.0,2.5,"1,913"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 2, Full, Unfinished," 1,017"," $6,330.18", 5

Single Family Residential,,1989,,,"$437,500",,,,1168 Ardmore Dr 60540,3.0,2.5,"2,163",,,,, 0, 0,,,,, 7

Single Family Residential,,1985,Brook Crossing,,"$419,000",, 2, Neuqua Valley High School,1255 Old Mill Ct 60564,4.0,2.5,"2,629"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0, Partial," Unfinished,Crawl",," $8,672.56", 8

Condo,$368/month,1980,Naperville,,"$137,500",, 2,,5s100 Pebblewood Ln 60563,2.0,1.5,927, Forced Air, Central Air, 1, 1, 0, 0,, None,," $1,793.36", 5

Single Family Residential,$265/month,2013,Carillon Club,,"$528,000",, 2, Waubonsie Valley High School,4023 Idlewild Ln 60564,2.0,2,"1,969"," Natural Gas, Forced Air", Central Air, 2,, 2, 2, Full, Unfinished," 1,900"," $8,952", 6

Single Family Residential,,1983,University Heights,,,, 2, Naperville Central High School,1305 Duke Dr 60565,4.0,2.5,"1,628"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0,, Crawl,," $6,266.10", 9

Single Family Residential,,1968,Kings Terrace,,"$405,000",, 2, Naperville North High School,1165 Catherine Ave 60540,3.0,2.5,"2,016"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 2, Full, Unfinished,," $8,127", 7

Single Family Residential,$60/month,1997,White Eagle,,,, 2.5, Waubonsie Valley High School,3643 White Eagle Dr 60564,4.0,4.5,"4,216"," Natural Gas, Forced Air, Zoned"," Central Air, Zoned", 4, 1, 0, 18, Full," Finished,Exterior Access"," 2,133"," $20,035.62", 14

Condo/Co-op,,1986,,,"$285,000",,,,511 Aurora Ave 60540,2.0,1,"1,048",,,,, 0, 0,,,,, 5

Single Family Residential,,1961,Moser Highlands,,"$465,000",, 2, Naperville Central High School,325 Rowan Ct 60540,4.0,4,"2,881"," Natural Gas, Forced Air", Central Air, 4,, 0, 2, Partial, Finished,," $8,502.18", 9

Single Family Residential,$46/month,1986,Knolls of Huntington,,"$687,000",, 3, Naperville North High School,936 Rockbridge Dr 60540,4.0,3.5,"3,949"," Natural Gas, Forced Air"," Central Air, Zoned", 3, 1, 0, 2, Partial, Partially Finished," 1,449"," $13,035.86", 10

Condo,$318/month,1991,Foxcroft Condos,,"$188,000",, 2, Naperville Central High School,43 Foxcroft Rd 60565,2.0,1.5,"1,185"," Natural Gas, Forced Air", Central Air, 1, 1, 0, 0,, None,," $3,771.06", 5

Single Family Residential,$260/month,1992,White Eagle,,,, 3, Waubonsie Valley High School,3558 Monarch Cir 60564,4.0,3,"3,079", Natural Gas, Central Air, 3,, 10, 14, Partial," Finished,Crawl",," $11,822.12", 11

Single Family Residential,,1964,Saybrook,,,, 2, Naperville North High School,405 Blue Grass Ct 60563,4.0,2.5,"1,944"," Natural Gas, Forced Air", Central Air, 2, 1, 14, 0, Full, Unfinished, 765," $8,704.82", 9

Single Family Residential,,1977,Naperville,,,, 2, Naperville Central High School,334 Meadow Green Dr 60565,4.0,3.5,"2,745"," Natural Gas, Forced Air", Central Air, 3, 1, 12, 8, Full," Finished,Crawl",," $8,110", 9

Single Family Residential,$45/month,1986,Knolls of Huntington,,,, 2, Naperville North High School,924 Rockbridge Dr 60540,4.0,3.5,"3,980"," Natural Gas, Forced Air", Central Air, 3, 1, 18, 6, Full," Finished,Crawl,Rec/Family Area,Storage Space",," $14,296.32", 11

Single Family Residential,,1987,Brook Crossing,,,, 2, Neuqua Valley High School,2766 Gateshead Dr 60564,4.0,2.5,"2,377", Natural Gas, Central Air, 2, 1, 0, 0, Full, Finished,," $8,313.94", 8

Condo,$311/month,1980,Mill Crossing,,"$124,500",, 2, Naperville North High School,1104 N Mill St 60563,1.0,1,816, Baseboard,, 1,, 0, 0,, None,," $1,722.26", 4

Single Family Residential,$122/month,2021,Ashwood Park,,,, 3, Waubonsie Valley High School,4243 Chinaberry Ln 60564,4.0,4,"3,500"," Natural Gas, Forced Air", Central Air, 4,, 0, 2, Full, Unfinished,,, 9

Single Family Residential,$48/month,2015,Ashwood Pointe,,,, 2, Waubonsie Valley High School,4259 Fraser Cir 60564,4.0,3.5,"2,540"," Natural Gas, Forced Air", Central Air, 3, 1, 12, 10, Full, Finished," 1,180"," $9,786.60", 14

Townhouse,$400/month,2003,Naperville Station,,"$550,000",, 2, Naperville North High School,221 Boxcar Ave 60540,3.0,3,"2,585"," Natural Gas, Forced Air", Central Air, 2, 2, 0, 2, Full, Finished, 541," $11,173.68", 8

Townhouse,$201/month,1998,Naperville,,,, 2, Metea Valley High School,931 Moultrie Ct 60563,3.0,2.5,"1,646"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0,, Slab,," $5,575.88", 6

Condo/Co-op,,1990,,,"$305,000",,,,1452 Aberdeen Ct 60564,2.0,3,"2,080",,,,, 0, 0,,,,, 5

Single Family Residential,$86/month,1991,Naperville,,"$770,000",, 3, Waubonsie Valley High School,4300 Lone Tree Ct 60564,5.0,4,"4,189", Natural Gas, Central Air, 4,, 0, 0, Full, Finished," 1,190"," $16,473.96", 10

Single Family Residential,,1980,Hobson Woods,,"$587,000",, 2, Naperville North High School,799 E Gartner Rd 60540,4.0,2.5,"3,340"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0, Full, Finished, 700," $10,877.46", 10

Townhouse,$254/month,1994,Rose Hill Farm,,"$326,000",, 2, Neuqua Valley High School,3848 Relstar Ct 60564,3.0,2.5,"1,702"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0,, None,," $5,265", 6

Condo,$220/month,1979,Naperville,,"$130,000",, 2, Naperville North High School,1228 Whispering Hills Ct 60540,2.0,1,895," Natural Gas, Steam",, 1,, 0, 0,, None,," $2,414.64", 5

Single Family Residential,,1986,Naperville,,,, 2, Naperville Central High School,2223 Wentworth Ct 60565,3.0,1.5,"1,597"," Natural Gas, Forced Air", Central Air, 1, 1, 4, 0,, None,," $5,974.96", 6

Single Family Residential,$21/month,2006,Kinloch,,,, 3, Neuqua Valley High School,508 Gene Darfler Ct 60565,4.0,3.5,"4,084"," Natural Gas, Forced Air"," Central Air, Zoned", 3, 1, 16, 12, Full, Unfinished,," $18,453.64", 12

Single Family Residential,$17/month,1998,Heatherstone,,"$476,000",, 2, Waubonsie Valley High School,3464 Parliament Ln 60564,4.0,2.5,," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0, Full, Unfinished,," $9,078.70", 8

Condo/Co-op,,1997,,,"$228,000",,,,2917 Stockton Ct 60564,2.0,1,"1,142",,,,, 0, 0,,,,, 4

Single Family Residential,,1987,,,"$550,000",,,,2206 University Dr 60565,4.0,2.5,"2,940",,,,, 0, 0,,,,, 9

Single Family Residential,,1973,Cress Creek,,,, 2, Naperville North High School,1103 Thunderbird Ln 60563,3.0,2,"2,272"," Natural Gas, Forced Air", Central Air, 2,, 0, 16, Full," Unfinished,Bathroom Rough-In"," 2,272"," $10,269", 7

Single Family Residential,$16/month,1998,Champion Creek,,"$390,000",, 2, Plainfield North High School,11323 Belmont Dr 60585,3.0,2.5,"1,895"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0, Full," Unfinished,Sub-Basement",," $7,107.58", 9

Condo/Co-op,,2000,,,"$265,000",,,,2459 Sheehan Dr 60564,2.0,2,"1,304",,,,, 0, 0,,,,, 5

Single Family Residential,,2007,,,"$555,000",,,,2724 Melrose Ct 60564,,2,"2,417",,,,, 0, 0,,,,,

Townhouse,$326/month,2022,Naper Commons,,,, 2, Wheaton Warrenville South H S,1253 Josiah RD 60563,2.0,3,"2,460", Natural Gas, Central Air, 3,, 0, 0, Full, Unfinished,,, 7

Single Family Residential,$35/month,1997,Aurora / Eola,,"$220,000",, 2,,2089 Union Mill Dr 60503,2.0,2.5,"1,364"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0, Full, Finished,," $4,877", 6

Townhouse,$228/month,2018,Neudearborn Station,,"$339,900",, 2, Metea Valley High School,1005 Charlton Ln 60563,2.0,2.5,"1,756"," Natural Gas, Forced Air", Central Air, 2, 1, 0, 0,, None,," $7,033.86", 6

Condo,$223/month,1985,Chantecleer Lakes,,"$133,500",, 1, Metea Valley High School,1360 McDowell Rd 60563,1.0,1,675, Natural Gas, Central Air, 1,, 0, 0,, None,," $2,108.04", 4

Single Family Residential,,1983,Naperville,,,, 2, Metea Valley High School,1003 Churchill Dr 60563,3.0,1.5,"1,342", Natural Gas, Central Air, 1, 1, 6, 0,, Slab,," $6,105.12", 6

Single Family Residential,$12/month,1985,Huntington Ridge,,,, 2.5, Naperville North High School,1516 Culpepper Dr 60540,4.0,2.5,"2,913", Natural Gas, Central Air, 2, 1, 20, 0, Full, Finished,," $10,895.58", 12

Single Family Residential,$122/month,2009,Ashwood Park,,"$920,000",, 4, Waubonsie Valley High School,4516 Chinaberry Ln 60564,4.0,4.5,"4,500"," Natural Gas, Forced Air", Central Air, 4, 1, 0, 2, Full," Unfinished,Bathroom Rough-In,9 ft + pour",," $18,443", 10

Single Family Residential,$54/month,1995,Ashbury,,,, 2.5, Neuqua Valley High School,1232 Thackery Ct 60564,5.0,3.5,"3,110", Natural Gas, Central Air, 3, 1, 4, 22, Partial," Finished,Sleeping Area,Storage Space"," 1,291"," $11,778.48", 11

Townhouse,$260/month,2017,Mayfair,,"$352,500",, 2, Metea Valley High School,2965 Henley Ln 60540,2.0,2.5,"1,910", Natural Gas, Central Air, 2, 1, 2, 2,, None,," $7,686.66", 7

Single Family Residential,,1960,Longwood,,"$317,500",, 1, Metea Valley High School,5S475 Tartan Ln 60563,3.0,1.5,"1,029"," Natural Gas, Forced Air", Central Air, 1, 1, 0, 0, Full, Finished, 892," $4,743.42", 8

Single Family Residential,,1994,West Wind,,"$639,900",, 2, Metea Valley High School,1703 Chepstow Ct 60540,4.0,3.5,"3,051"," Natural Gas, Forced Air", Central Air, 3, 1, 2, 2, Full, Finished, 900," $12,455", 12

Single Family Residential,,2008,East Highlands,,"$1,375,000",, 3, Naperville Central High School,843 Santa Maria Dr 60540,4.0,6.5,"5,607"," Natural Gas, Forced Air, Zoned"," Central Air, Zoned", 6, 1, 0, 0, Full, Unfinished,," $29,321.60", 11

Single Family Residential,$12/month,1985,Huntington Ridge,,,, 2.5, Naperville North High School,1516 Culpepper Dr 60540,4.0,2.5,"2,913", Natural Gas, Central Air, 2, 1, 20, 0, Full, Finished,," $10,895.58", 12

Single Family Residential,$122/month,2009,Ashwood Park,,"$920,000",, 4, Waubonsie Valley High School,4516 Chinaberry Ln 60564,4.0,4.5,"4,500"," Natural Gas, Forced Air", Central Air, 4, 1, 0, 2, Full," Unfinished,Bathroom Rough-In,9 ft + pour",," $18,443", 10

Single Family Residential,$54/month,1995,Ashbury,,,, 2.5, Neuqua Valley High School,1232 Thackery Ct 60564,5.0,3.5,"3,110", Natural Gas, Central Air, 3, 1, 4, 22, Partial," Finished,Sleeping Area,Storage Space"," 1,291"," $11,778.48", 11

Townhouse,$260/month,2017,Mayfair,,"$352,500",, 2, Metea Valley High School,2965 Henley Ln 60540,2.0,2.5,"1,910", Natural Gas, Central Air, 2, 1, 2, 2,, None,," $7,686.66", 7

Single Family Residential,,1960,Longwood,,"$317,500",, 1, Metea Valley High School,5S475 Tartan Ln 60563,3.0,1.5,"1,029"," Natural Gas, Forced Air", Central Air, 1, 1, 0, 0, Full, Finished, 892," $4,743.42", 8

Single Family Residential,,1994,West Wind,,"$639,900",, 2, Metea Valley High School,1703 Chepstow Ct 60540,4.0,3.5,"3,051"," Natural Gas, Forced Air", Central Air, 3, 1, 2, 2, Full, Finished, 900," $12,455", 12

Single Family Residential,,2008,East Highlands,,"$1,375,000",, 3, Naperville Central High School,843 Santa Maria Dr 60540,4.0,6.5,"5,607"," Natural Gas, Forced Air, Zoned"," Central Air, Zoned", 6, 1, 0, 0, Full, Unfinished,," $29,321.60", 11

Condo,$376/month,2002,Vintage Club,,,, 2, Metea Valley High School,822 Shandrew Dr 60540,3.0,2.5,"2,097"," Natural Gas, Forced Air", Central Air, 2, 1, 8, 8, Full, Other,," $7,414.14", 7

Townhouse,$250/month,1975,Country Lakes,,,, 1,,5S504 Innisbrook Dr 60563,3.0,1.5,"1,476"," Natural Gas, Forced Air", Central Air, 1, 1, 0, 0, Full, Partially Finished,," $4,176.58", 7

Single Family Residential,,1989,Naperville,,"$505,000",, 2.5, Metea Valley High School,2050 Bunker Cir 60563,5.0,4.5,"3,717"," Natural Gas, Forced Air, Indv Controls", Central Air, 4, 1, 0, 0, Full, Finished,," $12,916.16", 10

Condo/Co-op,,1986,,,"$162,000",,,,1512 W Jefferson Ave 60540,2.0,1.5,992,,,,, 0, 0,,,,, 5

Single Family Residential,,1977,Creekside,,"$545,000",, 2, Naperville North High School,812 Zaininger Ave 60563,4.0,2.5,"2,439", Natural Gas, Central Air, 2, 1, 0, 0, Full, Finished, 952," $9,789.56", 9

Condo,$239/month,1982,The Mansions,,,, 1, Jefferson Junior High School,1107 Spring Garden Cir 60563,2.0,2,"1,200", Natural Gas, Central Air, 2,, 6, 0,, None,," $3,087.42", 5

Single Family Residential,$61/month,2002,Tall Grass,,,, 3, Waubonsie Valley High School,3420 Breitwieser Ln 60564,4.0,4.5,"3,586"," Natural Gas, Forced Air, Zoned"," Central Air, Zoned", 4, 1, 20, 6, Full, Finished,," $13,927.78", 12

Condo,$239/month,1982,The Mansions,,,, 1, Jefferson Junior High School,1086 Spring Garden Cir 60563,2.0,2,"1,200", Natural Gas, Central Air, 2,, 6, 0,, None,," $3,546", 5

Single Family Residential,,1975,Indian Hill,,,, 2, Naperville North High School,500 Iroquois Ave 60563,4.0,2.5,"2,440"," Natural Gas, Forced Air", Central Air, 2, 1, 18, 6, Full, Finished," 1,376"," $8,607.06", 12

Single Family Residential,$46/month,1989,Cress Creek Woods,,,, 3, Naperville North High School,1661 Imperial Cir 60563,5.0,3,"4,134"," Natural Gas, Forced Air", Zoned, 3,, 14, 10, Full," Finished,Rec/Family Area"," 1,788"," $16,566.92", 11

Single Family Residential,,2002,Naperville,,"$1,125,000",, 5, Naperville North High School,844 Woodlawn Ave 60540,5.0,5.5,"4,940"," Electric, Forced Air, Zoned"," Central Air, Zoned", 5, 1, 0, 2, Full, Finished,," $31,107.34", 13

Condo,$251/month,1990,Brookdale Manor,,,, 1,,872 Quin Ct 60563,2.0,2,"1,491", Natural Gas, Central Air, 2,, 0, 0,, None,," $4,383.56", 5

Condo,$306/month,1981,Highpoint,,"$251,500",, 2, Naperville North High School,2783 Wayfaring Ln 60532,2.0,2,"1,300", Natural Gas, Central Air, 2,, 0, 0, Partial," Unfinished,Concrete (Basement)",," $4,338", 6

Single Family Residential,,1994,Springbrook Crossing,,,, 2, Neuqua Valley High School,2503 Ryan Ct 60564,4.0,2.5,"2,534", Natural Gas, Central Air, 2, 1, 18, 4, Full," Partially Finished,Crawl", 802," $9,008", 10

Single Family Residential,,1955,,,"$400,000",,,,217 N Laird St 60540,3.0,2,"1,818",,,,, 0, 0,,,,, 7

Condo/Co-op,,2002,,,"$255,000",,,,2833 Vernal Ln 60564,3.0,2.5,"1,270",,,,, 0, 0,,,,, 6

Condo,$270/month,1995,Eagle Pointe,,"$178,000",, 2,,1560 Normantown Rd 60564,2.0,1.5,"1,052"," Natural Gas, Forced Air", Central Air, 1, 1, 0, 0,, Slab,," $4,600", 5

Single Family Residential,,2006,Plainfield,,,, 3, Neuqua Valley High School,11600 Century Cir 60585,5.0,3.5,"3,414"," Natural Gas, Forced Air", Central Air, 3, 1, 0, 0,, None," 1,660"," $14,996", 13

Single Family Residential,$28/month,2004,Century Trace,,,, 2, Oswego East High School,11501 Glenn Cir 60585,3.0,3.5,"2,838"," Natural Gas, Forced Air", Central Air, 3, 1, 0, 2," Full, Walkout", Finished,," $7,289.10", 8

Single Family Residential,,,Naperville,,"$381,000",, 4, Naperville North High School,528 N Center St 60563,2.0,1,, Natural Gas,, 1,, 0, 0, Full, Unfinished,," $7,072.74", 5

Single Family Residential,,,Naperville,,"$275,000",, 2,,5S280 Stewart Dr 60563,4.0,1.5,"1,853", Natural Gas, Central Air, 1, 1, 0, 0,, Crawl,," $6,045", 8

Single Family Residential,$83/month,2000,Stillwater,,"$535,000",, 2, Neuqua Valley High School,2728 Chittenden Ct 60564,4.0,3.5,"2,841"," Natural Gas, Forced Air", Central Air, 3, 1, 0, 2, Partial, Finished,," $12,643.60", 10

Single Family Residential,,2002,Naperville,,"$1,125,000",, 3, Naperville North High School,222 W Benton Ave 60540,5.0,5.5,"4,646"," Natural Gas, Forced Air", Central Air, 5, 1, 0, 2," Full, English"," Finished,Exterior Access,Rec/Family Area",," $25,743.46", 14

Single Family Residential,$54/month,1995,Ashbury,,,, 2,,3743 Falkner Dr 60564,4.0,2.5,"2,890"," Natural Gas, Forced Air", Central Air, 2, 1, 12, 14, Full, Finished," 1,243"," $11,166.10", 12
